equipamento_id,timestamp,hora,minuto,dia_semana,mes,operando,consumo_kwh,solar_kwh,irradiancia_wm2,tarifa_rs_kwh,temperatura_c,cobertura_solar_pct,classe_risco,score_risco,custo_rs
3,2024-06-11 00:15:00,0,15,1,6,0,0.199,0.0,0.0,0.52,22.0,0.0,1,60,0.1035
4,2024-06-11 00:15:00,0,15,1,6,0,0.153,0.0,0.0,0.52,22.0,0.0,1,54,0.0796
5,2024-06-11 00:15:00,0,15,1,6,0,0.1244,0.0,0.0,0.52,22.0,0.0,1,57,0.0647
6,2024-06-11 00:15:00,0,15,1,6,0,0.1147,0.0,0.0,0.52,22.0,0.0,1,53,0.0596
7,2024-06-11 00:15:00,0,15,1,6,0,0.052,0.0,0.0,0.52,22.0,0.0,1,51,0.027
8,2024-06-11 00:15:00,0,15,1,6,1,3.8856,0.0,0.0,0.52,22.0,0.0,1,55,2.0205
1,2024-06-11 00:30:00,0,30,1,6,0,0.3362,0.0,0.0,0.52,21.0,0.0,1,59,0.1748
2,2024-06-11 00:30:00,0,30,1,6,0,0.1998,0.0,0.0,0.52,21.0,0.0,1,48,0.1039
3,2024-06-11 00:30:00,0,30,1,6,1,8.7358,0.0,0.0,0.52,21.0,0.0,1,51,4.5426
4,2024-06-11 00:30:00,0,30,1,6,0,0.1701,0.0,0.0,0.52,21.0,0.0,1,54,0.0885
5,2024-06-11 00:30:00,0,30,1,6,0,0.1089,0.0,0.0,0.52,21.0,0.0,1,53,0.0566
6,2024-06-11 00:30:00,0,30,1,6,0,0.1321,0.0,0.0,0.52,21.0,0.0,1,57,0.0687
7,2024-06-11 00:30:00,0,30,1,6,0,0.0577,0.0,0.0,0.52,21.0,0.0,1,57,0.03
8,2024-06-11 00:30:00,0,30,1,6,0,0.0794,0.0,0.0,0.52,21.0,0.0,1,56,0.0413
1,2024-06-11 00:45:00,0,45,1,6,1,17.9715,0.0,0.0,0.52,24.7,0.0,2,88,9.3452
2,2024-06-11 00:45:00,0,45,1,6,0,0.2177,0.0,0.0,0.52,24.7,0.0,1,53,0.1132
3,2024-06-11 00:45:00,0,45,1,6,0,0.1667,0.0,0.0,0.52,24.7,0.0,1,56,0.0867
4,2024-06-11 00:45:00,0,45,1,6,0,0.1339,0.0,0.0,0.52,24.7,0.0,1,59,0.0696
5,2024-06-11 00:45:00,0,45,1,6,0,0.1069,0.0,0.0,0.52,24.7,0.0,1,51,0.0556
6,2024-06-11 00:45:00,0,45,1,6,0,0.1145,0.0,0.0,0.52,24.7,0.0,1,58,0.0595
7,2024-06-11 00:45:00,0,45,1,6,1,2.867,0.0,0.0,0.52,24.7,0.0,1,53,1.4908
8,2024-06-11 00:45:00,0,45,1,6,1,4.5945,0.0,0.0,0.52,24.7,0.0,1,53,2.3891
1,2024-06-11 01:00:00,1,0,1,6,1,16.1556,0.0,0.0,0.52,25.2,0.0,2,91,8.4009
2,2024-06-11 01:00:00,1,0,1,6,0,0.26,0.0,0.0,0.52,25.2,0.0,1,58,0.1352
3,2024-06-11 01:00:00,1,0,1,6,0,0.1845,0.0,0.0,0.52,25.2,0.0,1,55,0.0959
4,2024-06-11 01:00:00,1,0,1,6,0,0.152,0.0,0.0,0.52,25.2,0.0,1,56,0.079
5,2024-06-11 01:00:00,1,0,1,6,0,0.0926,0.0,0.0,0.52,25.2,0.0,1,54,0.0482
6,2024-06-11 01:00:00,1,0,1,6,0,0.1303,0.0,0.0,0.52,25.2,0.0,1,60,0.0678
7,2024-06-11 01:00:00,1,0,1,6,0,0.0525,0.0,0.0,0.52,25.2,0.0,1,55,0.0273
8,2024-06-11 01:00:00,1,0,1,6,0,0.0715,0.0,0.0,0.52,25.2,0.0,1,54,0.0372
1,2024-06-11 01:15:00,1,15,1,6,0,0.2627,0.0,0.0,0.52,23.1,0.0,1,55,0.1366
2,2024-06-11 01:15:00,1,15,1,6,0,0.1952,0.0,0.0,0.52,23.1,0.0,1,59,0.1015
3,2024-06-11 01:15:00,1,15,1,6,0,0.1694,0.0,0.0,0.52,23.1,0.0,1,48,0.0881
4,2024-06-11 01:15:00,1,15,1,6,0,0.1343,0.0,0.0,0.52,23.1,0.0,1,57,0.0698
5,2024-06-11 01:15:00,1,15,1,6,0,0.0978,0.0,0.0,0.52,23.1,0.0,1,58,0.0509
6,2024-06-11 01:15:00,1,15,1,6,0,0.1241,0.0,0.0,0.52,23.1,0.0,1,54,0.0645
7,2024-06-11 01:15:00,1,15,1,6,0,0.0451,0.0,0.0,0.52,23.1,0.0,1,54,0.0235
8,2024-06-11 01:15:00,1,15,1,6,0,0.0764,0.0,0.0,0.52,23.1,0.0,1,55,0.0397
1,2024-06-11 01:30:00,1,30,1,6,0,0.2674,0.0,0.0,0.52,23.4,0.0,1,59,0.139
2,2024-06-11 01:30:00,1,30,1,6,0,0.2646,0.0,0.0,0.52,23.4,0.0,1,57,0.1376
3,2024-06-11 01:30:00,1,30,1,6,1,7.499,0.0,0.0,0.52,23.4,0.0,1,62,3.8995
4,2024-06-11 01:30:00,1,30,1,6,0,0.1271,0.0,0.0,0.52,23.4,0.0,1,51,0.0661
5,2024-06-11 01:30:00,1,30,1,6,0,0.1177,0.0,0.0,0.52,23.4,0.0,1,51,0.0612
6,2024-06-11 01:30:00,1,30,1,6,0,0.1303,0.0,0.0,0.52,23.4,0.0,1,58,0.0678
7,2024-06-11 01:30:00,1,30,1,6,0,0.0496,0.0,0.0,0.52,23.4,0.0,1,55,0.0258
8,2024-06-11 01:30:00,1,30,1,6,0,0.0849,0.0,0.0,0.52,23.4,0.0,1,56,0.0441
1,2024-06-11 01:45:00,1,45,1,6,0,0.2623,0.0,0.0,0.52,22.8,0.0,1,60,0.1364
2,2024-06-11 01:45:00,1,45,1,6,1,10.3544,0.0,0.0,0.52,22.8,0.0,1,58,5.3843
3,2024-06-11 01:45:00,1,45,1,6,0,0.1517,0.0,0.0,0.52,22.8,0.0,1,57,0.0789
4,2024-06-11 01:45:00,1,45,1,6,1,8.6611,0.0,0.0,0.52,22.8,0.0,1,52,4.5038
5,2024-06-11 01:45:00,1,45,1,6,0,0.1147,0.0,0.0,0.52,22.8,0.0,1,51,0.0596
6,2024-06-11 01:45:00,1,45,1,6,0,0.1018,0.0,0.0,0.52,22.8,0.0,1,50,0.0529
7,2024-06-11 01:45:00,1,45,1,6,0,0.0477,0.0,0.0,0.52,22.8,0.0,1,57,0.0248
8,2024-06-11 01:45:00,1,45,1,6,0,0.0646,0.0,0.0,0.52,22.8,0.0,1,52,0.0336
1,2024-06-11 02:00:00,2,0,1,6,0,0.3346,0.0,0.0,0.52,24.7,0.0,1,51,0.174
2,2024-06-11 02:00:00,2,0,1,6,0,0.2182,0.0,0.0,0.52,24.7,0.0,1,56,0.1135
3,2024-06-11 02:00:00,2,0,1,6,0,0.1532,0.0,0.0,0.52,24.7,0.0,1,57,0.0797
4,2024-06-11 02:00:00,2,0,1,6,1,8.4782,0.0,0.0,0.52,24.7,0.0,1,50,4.4087
5,2024-06-11 02:00:00,2,0,1,6,0,0.1079,0.0,0.0,0.52,24.7,0.0,1,49,0.0561
6,2024-06-11 02:00:00,2,0,1,6,0,0.1102,0.0,0.0,0.52,24.7,0.0,1,55,0.0573
7,2024-06-11 02:00:00,2,0,1,6,0,0.0664,0.0,0.0,0.52,24.7,0.0,1,53,0.0345
8,2024-06-11 02:00:00,2,0,1,6,0,0.0836,0.0,0.0,0.52,24.7,0.0,1,53,0.0435
1,2024-06-11 02:15:00,2,15,1,6,0,0.2933,0.0,0.0,0.52,26.2,0.0,1,53,0.1525
2,2024-06-11 02:15:00,2,15,1,6,0,0.1851,0.0,0.0,0.52,26.2,0.0,1,54,0.0963
3,2024-06-11 02:15:00,2,15,1,6,0,0.1935,0.0,0.0,0.52,26.2,0.0,1,55,0.1006
4,2024-06-11 02:15:00,2,15,1,6,0,0.1252,0.0,0.0,0.52,26.2,0.0,1,54,0.0651
5,2024-06-11 02:15:00,2,15,1,6,0,0.1032,0.0,0.0,0.52,26.2,0.0,1,54,0.0537
6,2024-06-11 02:15:00,2,15,1,6,0,0.0961,0.0,0.0,0.52,26.2,0.0,1,61,0.05
7,2024-06-11 02:15:00,2,15,1,6,0,0.0567,0.0,0.0,0.52,26.2,0.0,1,57,0.0295
8,2024-06-11 02:15:00,2,15,1,6,0,0.0762,0.0,0.0,0.52,26.2,0.0,1,49,0.0396
1,2024-06-11 02:30:00,2,30,1,6,0,0.3104,0.0,0.0,0.52,25.6,0.0,1,57,0.1614
2,2024-06-11 02:30:00,2,30,1,6,0,0.2253,0.0,0.0,0.52,25.6,0.0,1,53,0.1172
3,2024-06-11 02:30:00,2,30,1,6,1,9.4844,0.0,0.0,0.52,25.6,0.0,1,56,4.9319
4,2024-06-11 02:30:00,2,30,1,6,1,8.472,0.0,0.0,0.52,25.6,0.0,1,52,4.4054
5,2024-06-11 02:30:00,2,30,1,6,0,0.1166,0.0,0.0,0.52,25.6,0.0,1,50,0.0606
6,2024-06-11 02:30:00,2,30,1,6,0,0.1291,0.0,0.0,0.52,25.6,0.0,1,55,0.0671
7,2024-06-11 02:30:00,2,30,1,6,0,0.0598,0.0,0.0,0.52,25.6,0.0,1,57,0.0311
8,2024-06-11 02:30:00,2,30,1,6,0,0.0862,0.0,0.0,0.52,25.6,0.0,1,56,0.0448
1,2024-06-11 02:45:00,2,45,1,6,0,0.2545,0.0,0.0,0.52,24.7,0.0,1,57,0.1323
2,2024-06-11 02:45:00,2,45,1,6,0,0.226,0.0,0.0,0.52,24.7,0.0,1,55,0.1175
3,2024-06-11 02:45:00,2,45,1,6,0,0.1413,0.0,0.0,0.52,24.7,0.0,1,55,0.0735
4,2024-06-11 02:45:00,2,45,1,6,1,8.829,0.0,0.0,0.52,24.7,0.0,1,53,4.5911
5,2024-06-11 02:45:00,2,45,1,6,0,0.1183,0.0,0.0,0.52,24.7,0.0,1,53,0.0615
6,2024-06-11 02:45:00,2,45,1,6,0,0.1169,0.0,0.0,0.52,24.7,0.0,1,55,0.0608
7,2024-06-11 02:45:00,2,45,1,6,0,0.0507,0.0,0.0,0.52,24.7,0.0,1,58,0.0264
8,2024-06-11 02:45:00,2,45,1,6,0,0.0615,0.0,0.0,0.52,24.7,0.0,1,54,0.032
1,2024-06-11 03:00:00,3,0,1,6,0,0.3144,0.0,0.0,0.52,25.2,0.0,1,53,0.1635
2,2024-06-11 03:00:00,3,0,1,6,0,0.1943,0.0,0.0,0.52,25.2,0.0,1,53,0.101
3,2024-06-11 03:00:00,3,0,1,6,0,0.1657,0.0,0.0,0.52,25.2,0.0,1,59,0.0862
4,2024-06-11 03:00:00,3,0,1,6,0,0.1396,0.0,0.0,0.52,25.2,0.0,1,57,0.0726
5,2024-06-11 03:00:00,3,0,1,6,0,0.1181,0.0,0.0,0.52,25.2,0.0,1,55,0.0614
6,2024-06-11 03:00:00,3,0,1,6,0,0.101,0.0,0.0,0.52,25.2,0.0,1,58,0.0525
7,2024-06-11 03:00:00,3,0,1,6,0,0.0669,0.0,0.0,0.52,25.2,0.0,1,52,0.0348
8,2024-06-11 03:00:00,3,0,1,6,0,0.064,0.0,0.0,0.52,25.2,0.0,1,54,0.0333
1,2024-06-11 03:15:00,3,15,1,6,0,0.2303,0.0,0.0,0.52,25.7,0.0,1,51,0.1198
2,2024-06-11 03:15:00,3,15,1,6,0,0.1807,0.0,0.0,0.52,25.7,0.0,1,56,0.094
3,2024-06-11 03:15:00,3,15,1,6,0,0.1608,0.0,0.0,0.52,25.7,0.0,1,58,0.0836
4,2024-06-11 03:15:00,3,15,1,6,1,8.2356,0.0,0.0,0.52,25.7,0.0,1,57,4.2825
5,2024-06-11 03:15:00,3,15,1,6,0,0.0963,0.0,0.0,0.52,25.7,0.0,1,53,0.0501
6,2024-06-11 03:15:00,3,15,1,6,0,0.0974,0.0,0.0,0.52,25.7,0.0,1,55,0.0506
7,2024-06-11 03:15:00,3,15,1,6,0,0.0556,0.0,0.0,0.52,25.7,0.0,1,55,0.0289
8,2024-06-11 03:15:00,3,15,1,6,0,0.0843,0.0,0.0,0.52,25.7,0.0,1,54,0.0438
1,2024-06-11 03:30:00,3,30,1,6,0,0.2885,0.0,0.0,0.52,28.6,0.0,1,49,0.15
2,2024-06-11 03:30:00,3,30,1,6,0,0.2385,0.0,0.0,0.52,28.6,0.0,1,55,0.124
3,2024-06-11 03:30:00,3,30,1,6,1,9.1338,0.0,0.0,0.52,28.6,0.0,1,57,4.7496
4,2024-06-11 03:30:00,3,30,1,6,1,7.3455,0.0,0.0,0.52,28.6,0.0,1,56,3.8197
5,2024-06-11 03:30:00,3,30,1,6,0,0.1106,0.0,0.0,0.52,28.6,0.0,1,55,0.0575
6,2024-06-11 03:30:00,3,30,1,6,0,0.122,0.0,0.0,0.52,28.6,0.0,1,55,0.0634
7,2024-06-11 03:30:00,3,30,1,6,0,0.062,0.0,0.0,0.52,28.6,0.0,1,54,0.0322
8,2024-06-11 03:30:00,3,30,1,6,0,0.0723,0.0,0.0,0.52,28.6,0.0,1,52,0.0376
1,2024-06-11 03:45:00,3,45,1,6,0,0.2352,0.0,0.0,0.52,24.7,0.0,1,57,0.1223
2,2024-06-11 03:45:00,3,45,1,6,0,0.2399,0.0,0.0,0.52,24.7,0.0,1,55,0.1247
3,2024-06-11 03:45:00,3,45,1,6,1,9.3401,0.0,0.0,0.52,24.7,0.0,1,55,4.8569
4,2024-06-11 03:45:00,3,45,1,6,0,0.1525,0.0,0.0,0.52,24.7,0.0,1,58,0.0793
5,2024-06-11 03:45:00,3,45,1,6,0,0.1135,0.0,0.0,0.52,24.7,0.0,1,52,0.059
6,2024-06-11 03:45:00,3,45,1,6,0,0.1337,0.0,0.0,0.52,24.7,0.0,1,50,0.0695
7,2024-06-11 03:45:00,3,45,1,6,0,0.0598,0.0,0.0,0.52,24.7,0.0,1,57,0.0311
8,2024-06-11 03:45:00,3,45,1,6,0,0.0814,0.0,0.0,0.52,24.7,0.0,1,52,0.0423
1,2024-06-11 04:00:00,4,0,1,6,0,0.3034,0.0,0.0,0.52,31.6,0.0,1,57,0.1578
2,2024-06-11 04:00:00,4,0,1,6,0,0.2531,0.0,0.0,0.52,31.6,0.0,1,58,0.1316
3,2024-06-11 04:00:00,4,0,1,6,0,0.1989,0.0,0.0,0.52,31.6,0.0,1,56,0.1034
4,2024-06-11 04:00:00,4,0,1,6,1,7.03,0.0,0.0,0.52,31.6,0.0,1,55,3.6556
5,2024-06-11 04:00:00,4,0,1,6,0,0.0938,0.0,0.0,0.52,31.6,0.0,1,56,0.0488
6,2024-06-11 04:00:00,4,0,1,6,0,0.1125,0.0,0.0,0.52,31.6,0.0,1,54,0.0585
7,2024-06-11 04:00:00,4,0,1,6,0,0.0641,0.0,0.0,0.52,31.6,0.0,1,57,0.0333
8,2024-06-11 04:00:00,4,0,1,6,1,4.0912,0.0,0.0,0.52,31.6,0.0,1,49,2.1274
1,2024-06-11 04:15:00,4,15,1,6,0,0.2272,0.0,0.0,0.52,28.9,0.0,1,48,0.1181
2,2024-06-11 04:15:00,4,15,1,6,0,0.2018,0.0,0.0,0.52,28.9,0.0,1,55,0.1049
3,2024-06-11 04:15:00,4,15,1,6,1,9.4925,0.0,0.0,0.52,28.9,0.0,1,55,4.9361
4,2024-06-11 04:15:00,4,15,1,6,0,0.1619,0.0,0.0,0.52,28.9,0.0,1,51,0.0842
5,2024-06-11 04:15:00,4,15,1,6,0,0.1172,0.0,0.0,0.52,28.9,0.0,1,61,0.0609
6,2024-06-11 04:15:00,4,15,1,6,0,0.0975,0.0,0.0,0.52,28.9,0.0,1,55,0.0507
7,2024-06-11 04:15:00,4,15,1,6,0,0.0549,0.0,0.0,0.52,28.9,0.0,1,56,0.0285
8,2024-06-11 04:15:00,4,15,1,6,1,4.6354,0.0,0.0,0.52,28.9,0.0,1,54,2.4104
1,2024-06-11 04:30:00,4,30,1,6,0,0.2399,0.0,0.0,0.52,29.6,0.0,1,54,0.1247
2,2024-06-11 04:30:00,4,30,1,6,0,0.2194,0.0,0.0,0.52,29.6,0.0,1,53,0.1141
3,2024-06-11 04:30:00,4,30,1,6,1,9.6691,0.0,0.0,0.52,29.6,0.0,1,50,5.0279
4,2024-06-11 04:30:00,4,30,1,6,1,7.6443,0.0,0.0,0.52,29.6,0.0,1,52,3.975
5,2024-06-11 04:30:00,4,30,1,6,0,0.118,0.0,0.0,0.52,29.6,0.0,1,55,0.0614
6,2024-06-11 04:30:00,4,30,1,6,0,0.0954,0.0,0.0,0.52,29.6,0.0,1,50,0.0496
7,2024-06-11 04:30:00,4,30,1,6,0,0.0516,0.0,0.0,0.52,29.6,0.0,1,56,0.0268
8,2024-06-11 04:30:00,4,30,1,6,1,3.5332,0.0,0.0,0.52,29.6,0.0,1,57,1.8373
1,2024-06-11 04:45:00,4,45,1,6,0,0.2459,0.0,0.0,0.52,30.1,0.0,1,50,0.1279
2,2024-06-11 04:45:00,4,45,1,6,1,13.163,0.0,0.0,0.52,30.1,0.0,1,48,6.8448
3,2024-06-11 04:45:00,4,45,1,6,0,0.197,0.0,0.0,0.52,30.1,0.0,1,58,0.1024
4,2024-06-11 04:45:00,4,45,1,6,0,0.1742,0.0,0.0,0.52,30.1,0.0,1,60,0.0906
5,2024-06-11 04:45:00,4,45,1,6,0,0.1043,0.0,0.0,0.52,30.1,0.0,1,55,0.0542
6,2024-06-11 04:45:00,4,45,1,6,0,0.1038,0.0,0.0,0.52,30.1,0.0,1,58,0.054
7,2024-06-11 04:45:00,4,45,1,6,0,0.0584,0.0,0.0,0.52,30.1,0.0,1,55,0.0304
8,2024-06-11 04:45:00,4,45,1,6,1,4.807,0.0,0.0,0.52,30.1,0.0,1,53,2.4996
1,2024-06-11 05:00:00,5,0,1,6,0,0.2667,0.0,0.0,0.52,30.0,0.0,1,56,0.1387
2,2024-06-11 05:00:00,5,0,1,6,0,0.2642,0.0,0.0,0.52,30.0,0.0,1,54,0.1374
3,2024-06-11 05:00:00,5,0,1,6,1,8.9681,0.0,0.0,0.52,30.0,0.0,1,55,4.6634
4,2024-06-11 05:00:00,5,0,1,6,1,8.5999,0.0,0.0,0.52,30.0,0.0,1,52,4.4719
5,2024-06-11 05:00:00,5,0,1,6,0,0.1162,0.0,0.0,0.52,30.0,0.0,1,56,0.0604
6,2024-06-11 05:00:00,5,0,1,6,0,0.1335,0.0,0.0,0.52,30.0,0.0,1,53,0.0694
7,2024-06-11 05:00:00,5,0,1,6,1,2.7913,0.0,0.0,0.52,30.0,0.0,1,50,1.4515
8,2024-06-11 05:00:00,5,0,1,6,1,3.6585,0.0,0.0,0.52,30.0,0.0,1,51,1.9024
1,2024-06-11 05:15:00,5,15,1,6,0,0.2819,0.0,0.0,0.52,30.2,0.0,1,60,0.1466
2,2024-06-11 05:15:00,5,15,1,6,0,0.2018,0.0,0.0,0.52,30.2,0.0,1,51,0.1049
3,2024-06-11 05:15:00,5,15,1,6,0,0.1723,0.0,0.0,0.52,30.2,0.0,1,57,0.0896
4,2024-06-11 05:15:00,5,15,1,6,0,0.1701,0.0,0.0,0.52,30.2,0.0,1,58,0.0885
5,2024-06-11 05:15:00,5,15,1,6,0,0.133,0.0,0.0,0.52,30.2,0.0,1,55,0.0692
6,2024-06-11 05:15:00,5,15,1,6,0,0.102,0.0,0.0,0.52,30.2,0.0,1,54,0.053
7,2024-06-11 05:15:00,5,15,1,6,1,3.2048,0.0,0.0,0.52,30.2,0.0,1,56,1.6665
8,2024-06-11 05:15:00,5,15,1,6,1,4.1406,0.0,0.0,0.52,30.2,0.0,1,53,2.1531
1,2024-06-11 05:30:00,5,30,1,6,0,0.2729,0.0,0.0,0.52,29.6,0.0,1,58,0.1419
2,2024-06-11 05:30:00,5,30,1,6,0,0.1869,0.0,0.0,0.52,29.6,0.0,1,54,0.0972
3,2024-06-11 05:30:00,5,30,1,6,1,9.3616,0.0,0.0,0.52,29.6,0.0,1,57,4.868
4,2024-06-11 05:30:00,5,30,1,6,0,0.1451,0.0,0.0,0.52,29.6,0.0,1,55,0.0755
5,2024-06-11 05:30:00,5,30,1,6,0,0.1247,0.0,0.0,0.52,29.6,0.0,1,57,0.0648
6,2024-06-11 05:30:00,5,30,1,6,0,0.1209,0.0,0.0,0.52,29.6,0.0,1,53,0.0629
7,2024-06-11 05:30:00,5,30,1,6,1,2.8827,0.0,0.0,0.52,29.6,0.0,1,54,1.499
8,2024-06-11 05:30:00,5,30,1,6,0,0.0716,0.0,0.0,0.52,29.6,0.0,1,53,0.0372
1,2024-06-11 05:45:00,5,45,1,6,1,16.3978,0.0,0.0,0.52,30.6,0.0,2,92,8.5269
2,2024-06-11 05:45:00,5,45,1,6,0,0.1849,0.0,0.0,0.52,30.6,0.0,1,55,0.0961
3,2024-06-11 05:45:00,5,45,1,6,1,8.3276,0.0,0.0,0.52,30.6,0.0,1,55,4.3304
4,2024-06-11 05:45:00,5,45,1,6,1,8.0848,0.0,0.0,0.52,30.6,0.0,1,60,4.2041
5,2024-06-11 05:45:00,5,45,1,6,0,0.1231,0.0,0.0,0.52,30.6,0.0,1,53,0.064
6,2024-06-11 05:45:00,5,45,1,6,0,0.1123,0.0,0.0,0.52,30.6,0.0,1,52,0.0584
7,2024-06-11 05:45:00,5,45,1,6,1,3.1245,0.0,0.0,0.52,30.6,0.0,1,57,1.6247
8,2024-06-11 05:45:00,5,45,1,6,1,3.9288,0.0,0.0,0.52,30.6,0.0,1,57,2.043
1,2024-06-11 06:00:00,6,0,1,6,0,0.2341,0.0,0.0,0.74,29.7,0.0,1,54,0.1732
2,2024-06-11 06:00:00,6,0,1,6,0,0.2332,0.0,0.0,0.74,29.7,0.0,1,57,0.1726
3,2024-06-11 06:00:00,6,0,1,6,1,9.8487,0.0,0.0,0.74,29.7,0.0,1,61,7.288
4,2024-06-11 06:00:00,6,0,1,6,1,7.4565,0.0,0.0,0.74,29.7,0.0,1,55,5.5178
5,2024-06-11 06:00:00,6,0,1,6,1,5.1447,0.0,0.0,0.74,29.7,0.0,1,63,3.8071
6,2024-06-11 06:00:00,6,0,1,6,0,0.0988,0.0,0.0,0.74,29.7,0.0,1,50,0.0731
7,2024-06-11 06:00:00,6,0,1,6,1,2.8868,0.0,0.0,0.74,29.7,0.0,1,60,2.1362
8,2024-06-11 06:00:00,6,0,1,6,0,0.0634,0.0,0.0,0.74,29.7,0.0,1,62,0.0469
1,2024-06-11 06:15:00,6,15,1,6,0,0.2311,0.0,0.0,0.74,28.6,0.0,1,58,0.171
2,2024-06-11 06:15:00,6,15,1,6,0,0.2177,0.0,0.0,0.74,28.6,0.0,1,62,0.1611
3,2024-06-11 06:15:00,6,15,1,6,1,9.2419,0.0,0.0,0.74,28.6,0.0,1,62,6.839
4,2024-06-11 06:15:00,6,15,1,6,1,8.061,0.0,0.0,0.74,28.6,0.0,1,64,5.9651
5,2024-06-11 06:15:00,6,15,1,6,1,5.344,0.0,0.0,0.74,28.6,0.0,1,58,3.9546
6,2024-06-11 06:15:00,6,15,1,6,1,6.5027,0.0,0.0,0.74,28.6,0.0,1,57,4.812
7,2024-06-11 06:15:00,6,15,1,6,1,2.7711,0.0,0.0,0.74,28.6,0.0,1,54,2.0506
8,2024-06-11 06:15:00,6,15,1,6,1,4.2079,0.0,0.0,0.74,28.6,0.0,1,62,3.1138
1,2024-06-11 06:30:00,6,30,1,6,0,0.3065,0.0,0.0,0.74,30.7,0.0,1,65,0.2268
2,2024-06-11 06:30:00,6,30,1,6,0,0.248,0.0,0.0,0.74,30.7,0.0,1,58,0.1835
3,2024-06-11 06:30:00,6,30,1,6,0,0.2003,0.0,0.0,0.74,30.7,0.0,1,58,0.1482
4,2024-06-11 06:30:00,6,30,1,6,1,8.0944,0.0,0.0,0.74,30.7,0.0,1,55,5.9899
5,2024-06-11 06:30:00,6,30,1,6,1,6.1246,0.0,0.0,0.74,30.7,0.0,1,60,4.5322
6,2024-06-11 06:30:00,6,30,1,6,1,6.9026,0.0,0.0,0.74,30.7,0.0,1,60,5.1079
7,2024-06-11 06:30:00,6,30,1,6,1,2.861,0.0,0.0,0.74,30.7,0.0,1,54,2.1171
8,2024-06-11 06:30:00,6,30,1,6,0,0.07,0.0,0.0,0.74,30.7,0.0,1,59,0.0518
1,2024-06-11 06:45:00,6,45,1,6,0,0.2779,0.0,0.0,0.74,30.7,0.0,1,61,0.2056
2,2024-06-11 06:45:00,6,45,1,6,0,0.2089,0.0,0.0,0.74,30.7,0.0,1,59,0.1546
3,2024-06-11 06:45:00,6,45,1,6,1,9.7336,0.0,0.0,0.74,30.7,0.0,1,62,7.2029
4,2024-06-11 06:45:00,6,45,1,6,1,8.768,0.0,0.0,0.74,30.7,0.0,1,63,6.4883
5,2024-06-11 06:45:00,6,45,1,6,1,6.2596,0.0,0.0,0.74,30.7,0.0,1,64,4.6321
6,2024-06-11 06:45:00,6,45,1,6,1,6.4564,0.0,0.0,0.74,30.7,0.0,1,59,4.7777
7,2024-06-11 06:45:00,6,45,1,6,1,3.5317,0.0,0.0,0.74,30.7,0.0,1,57,2.6135
8,2024-06-11 06:45:00,6,45,1,6,1,4.1373,0.0,0.0,0.74,30.7,0.0,1,60,3.0616
1,2024-06-11 07:00:00,7,0,1,6,0,0.2255,1.0248,116.78,0.74,29.3,100.0,1,48,0.1669
2,2024-06-11 07:00:00,7,0,1,6,0,0.2038,1.0248,116.78,0.74,29.3,100.0,1,53,0.1508
3,2024-06-11 07:00:00,7,0,1,6,1,8.3216,1.0248,116.78,0.74,29.3,12.3,1,62,6.158
4,2024-06-11 07:00:00,7,0,1,6,1,8.1417,1.0248,116.78,0.74,29.3,12.6,1,59,6.0249
5,2024-06-11 07:00:00,7,0,1,6,1,5.8867,1.0248,116.78,0.74,29.3,17.4,1,57,4.3562
6,2024-06-11 07:00:00,7,0,1,6,0,0.103,1.0248,116.78,0.74,29.3,100.0,1,52,0.0762
7,2024-06-11 07:00:00,7,0,1,6,1,3.451,1.0248,116.78,0.74,29.3,29.7,1,56,2.5537
8,2024-06-11 07:00:00,7,0,1,6,1,4.8682,1.0248,116.78,0.74,29.3,21.1,1,59,3.6025
1,2024-06-11 07:15:00,7,15,1,6,0,0.2481,0.9719,110.76,0.74,29.5,100.0,1,56,0.1836
2,2024-06-11 07:15:00,7,15,1,6,0,0.2558,0.9719,110.76,0.74,29.5,100.0,1,49,0.1893
3,2024-06-11 07:15:00,7,15,1,6,1,9.0232,0.9719,110.76,0.74,29.5,10.8,1,58,6.6772
4,2024-06-11 07:15:00,7,15,1,6,1,8.7669,0.9719,110.76,0.74,29.5,11.1,1,64,6.4875
5,2024-06-11 07:15:00,7,15,1,6,1,6.9541,0.9719,110.76,0.74,29.5,14.0,1,59,5.146
6,2024-06-11 07:15:00,7,15,1,6,0,0.1032,0.9719,110.76,0.74,29.5,100.0,1,47,0.0764
7,2024-06-11 07:15:00,7,15,1,6,0,0.0577,0.9719,110.76,0.74,29.5,100.0,1,49,0.0427
8,2024-06-11 07:15:00,7,15,1,6,0,0.0888,0.9719,110.76,0.74,29.5,100.0,1,50,0.0657
1,2024-06-11 07:30:00,7,30,1,6,1,16.927,0.9697,110.5,0.74,28.6,5.7,2,89,12.526
2,2024-06-11 07:30:00,7,30,1,6,0,0.1883,0.9697,110.5,0.74,28.6,100.0,1,48,0.1393
3,2024-06-11 07:30:00,7,30,1,6,1,9.1885,0.9697,110.5,0.74,28.6,10.6,1,61,6.7995
4,2024-06-11 07:30:00,7,30,1,6,1,9.56,0.9697,110.5,0.74,28.6,10.1,1,59,7.0744
5,2024-06-11 07:30:00,7,30,1,6,0,0.1215,0.9697,110.5,0.74,28.6,100.0,1,47,0.0899
6,2024-06-11 07:30:00,7,30,1,6,0,0.1094,0.9697,110.5,0.74,28.6,100.0,1,48,0.081
